rel_path	frames	fps	first_freeze_s	frozen_frac	noisy_frac	lap_med	lap_max	flag
worker2/PPCC/jug/s2/j4/n0/base	360	20.0		0.0	0.0	842.0	1008.0	OK
worker2/PPCC/jug/s2/j4/n1/base	360	20.0		0.0	0.0	882.0	1019.0	OK
worker2/PPCC/jug/s2/j4/n2/base	360	20.0		0.0	0.0	882.0	1021.0	OK
worker2/PPCC/jug/s2/j4/n3/base	360	20.0		0.0	0.0	867.0	1019.0	OK
worker2/PPCC/marshmallow/s0/j0/n3/base	115	20.0		0.0	0.0	859.0	1014.0	OK
worker2/PPCC/marshmallow/s0/j0/n4/base	128	20.0		0.0	0.0	849.0	1022.0	OK
worker2/PPCC/marshmallow/s0/j1/n0/base	103	20.0		0.0	0.0	823.0	1003.0	OK
worker2/PPCC/marshmallow/s0/j1/n1/base	98	20.0		0.0	0.0	829.0	992.0	OK
worker2/PPCC/jug/s2/j4/n4/base	360	20.0		0.0	0.0	877.0	1022.0	OK
worker2/PPCC/marshmallow/s0/j0/n0/base	120	20.0		0.0	0.0	861.0	1008.0	OK
worker2/PPCC/marshmallow/s0/j0/n1/base	138	20.0		0.0	0.0	860.0	1038.0	OK
worker2/PPCC/marshmallow/s0/j0/n2/base	108	20.0		0.0	0.0	861.0	1008.0	OK
worker2/PPCC/marshmallow/s0/j3/n4/base	125	20.0		0.0	0.0	828.0	1035.0	OK
worker2/PPCC/marshmallow/s0/j4/n0/base	103	20.0		0.0	0.0	842.0	1045.0	OK
worker2/PPCC/marshmallow/s0/j4/n1/base	100	20.0		0.0	0.0	833.0	1039.0	OK
worker2/PPCC/marshmallow/s0/j4/n2/base	98	20.0		0.0	0.0	840.0	1045.0	OK
worker2/PPCC/marshmallow/s0/j2/n1/base	118	20.0		0.0	0.0	809.0	996.0	OK
worker2/PPCC/marshmallow/s0/j2/n2/base	115	20.0		0.0	0.0	806.0	993.0	OK
worker2/PPCC/marshmallow/s0/j2/n3/base	115	20.0		0.0	0.0	814.0	991.0	OK
worker2/PPCC/marshmallow/s0/j2/n4/base	113	20.0		0.0	0.0	811.0	985.0	OK
worker2/PPCC/marshmallow/s0/j1/n2/base	105	20.0		0.0	0.0	809.0	995.0	OK
worker2/PPCC/marshmallow/s0/j1/n3/base	93	20.0		0.0	0.0	817.0	996.0	OK
worker2/PPCC/marshmallow/s0/j1/n4/base	103	20.0		0.0	0.0	815.0	1000.0	OK
worker2/PPCC/marshmallow/s0/j2/n0/base	120	20.0		0.0	0.0	819.0	991.0	OK
worker2/PPCC/marshmallow/s0/j3/n0/base	138	20.0		0.0	0.0	855.0	1027.0	OK
worker2/PPCC/marshmallow/s0/j3/n1/base	135	20.0		0.0	0.0	847.0	1032.0	OK
worker2/PPCC/marshmallow/s0/j3/n2/base	133	20.0		0.0	0.0	843.0	1043.0	OK
worker2/PPCC/marshmallow/s0/j3/n3/base	123	20.0		0.0	0.0	842.0	1028.0	OK
worker2/PPCC/marshmallow/s0/j4/n3/base	100	20.0		0.0	0.0	827.0	1036.0	OK
worker2/PPCC/marshmallow/s0/j4/n4/base	93	20.0		0.0	0.0	845.0	1019.0	OK
worker2/PPCC/marshmallow/s1/j0/n0/base	360	20.0		0.0	0.514	3143.0	4986.0	NOISE
worker2/PPCC/marshmallow/s1/j0/n1/base	360	20.0		0.0	0.433	2804.0	5237.0	NOISE
worker2/PPCC/marshmallow/s1/j0/n2/base	360	20.0		0.0	0.361	2537.0	4934.0	NOISE
worker2/PPCC/marshmallow/s1/j0/n3/base	360	20.0		0.0	0.403	2643.0	4762.0	NOISE
worker2/PPCC/marshmallow/s1/j0/n4/base	360	20.0		0.0	0.383	2758.0	5312.0	NOISE
worker2/PPCC/marshmallow/s1/j1/n0/base	360	20.0		0.0	0.386	2957.0	4674.0	NOISE
worker2/PPCC/marshmallow/s1/j1/n1/base	360	20.0		0.0	0.397	2666.0	4488.0	NOISE
worker2/PPCC/marshmallow/s1/j1/n2/base	360	20.0		0.0	0.353	2692.0	4537.0	NOISE
worker2/PPCC/marshmallow/s1/j1/n3/base	360	20.0		0.0	0.353	2760.0	4521.0	NOISE
worker2/PPCC/marshmallow/s1/j1/n4/base	360	20.0		0.0	0.333	2541.0	4664.0	NOISE
worker2/PPCC/marshmallow/s1/j2/n0/base	360	20.0		0.0	0.478	2987.0	5182.0	NOISE
worker2/PPCC/marshmallow/s1/j2/n1/base	360	20.0		0.0	0.519	2949.0	5236.0	NOISE
worker2/PPCC/marshmallow/s1/j2/n2/base	360	20.0		0.0	0.458	2812.0	5046.0	NOISE
worker2/PPCC/marshmallow/s1/j2/n3/base	360	20.0		0.0	0.55	3117.0	5025.0	NOISE
worker2/PPCC/marshmallow/s1/j2/n4/base	360	20.0		0.0	0.489	2975.0	4965.0	NOISE
worker2/PPCC/marshmallow/s1/j3/n0/base	360	20.0		0.0	0.297	2710.0	4150.0	NOISE
worker2/PPCC/marshmallow/s1/j3/n1/base	360	20.0		0.0	0.378	2802.0	4475.0	NOISE
worker2/PPCC/marshmallow/s1/j3/n2/base	360	20.0		0.0	0.278	2593.0	4000.0	NOISE
worker2/PPCC/marshmallow/s1/j3/n3/base	360	20.0		0.0	0.158	2718.0	4063.0	NOISE
worker2/PPCC/marshmallow/s1/j3/n4/base	360	20.0		0.0	0.158	2729.0	4114.0	NOISE
worker2/PPCC/marshmallow/s1/j4/n0/base	360	20.0		0.0	0.372	2473.0	4259.0	NOISE
worker2/PPCC/marshmallow/s1/j4/n1/base	360	20.0		0.0	0.414	2480.0	4615.0	NOISE
worker2/PPCC/marshmallow/s1/j4/n2/base	360	20.0		0.0	0.397	2524.0	4188.0	NOISE
worker2/PPCC/marshmallow/s1/j4/n3/base	360	20.0		0.0	0.394	2738.0	4891.0	NOISE
worker2/PPCC/marshmallow/s1/j4/n4/base	360	20.0		0.0	0.392	2652.0	4744.0	NOISE
worker2/PPCC/marshmallow/s2/j0/n0/base	113	20.0		0.0	0.0	801.0	1015.0	OK
worker2/PPCC/marshmallow/s2/j0/n1/base	120	20.0		0.0	0.0	798.0	1012.0	OK
worker2/PPCC/marshmallow/s2/j0/n2/base	118	20.0		0.0	0.0	791.0	1014.0	OK
worker2/PPCC/marshmallow/s2/j0/n3/base	128	20.0		0.0	0.0	794.0	1001.0	OK
worker2/PPCC/marshmallow/s2/j0/n4/base	103	20.0		0.0	0.0	789.0	1013.0	OK
worker2/PPCC/marshmallow/s2/j2/n3/base	130	20.0		0.0	0.0	789.0	1027.0	OK
worker2/PPCC/marshmallow/s2/j2/n4/base	120	20.0		0.0	0.0	796.0	1015.0	OK
worker2/PPCC/marshmallow/s2/j3/n0/base	113	20.0		0.0	0.0	761.0	922.0	OK
worker2/PPCC/marshmallow/s2/j3/n1/base	110	20.0		0.0	0.0	776.0	943.0	OK
worker2/PPCC/marshmallow/s2/j1/n4/base	113	20.0		0.0	0.0	781.0	1014.0	OK
worker2/PPCC/marshmallow/s2/j2/n0/base	118	20.0		0.0	0.0	796.0	1002.0	OK
worker2/PPCC/marshmallow/s2/j2/n1/base	118	20.0		0.0	0.0	801.0	1035.0	OK
worker2/PPCC/marshmallow/s2/j2/n2/base	123	20.0		0.0	0.0	787.0	1004.0	OK
worker2/PPCC/marshmallow/s2/j1/n0/base	318	20.0		0.0	0.0	824.0	1022.0	OK
worker2/PPCC/marshmallow/s2/j1/n1/base	118	20.0		0.0	0.0	793.0	1019.0	OK
worker2/PPCC/marshmallow/s2/j1/n2/base	118	20.0		0.0	0.0	787.0	1022.0	OK
worker2/PPCC/marshmallow/s2/j1/n3/base	125	20.0		0.0	0.0	795.0	1023.0	OK
worker2/PPCC/marshmallow/s2/j3/n2/base	108	20.0		0.0	0.0	762.0	932.0	OK
worker2/PPCC/marshmallow/s2/j3/n3/base	105	20.0		0.0	0.0	763.0	950.0	OK
worker2/PPCC/marshmallow/s2/j3/n4/base	103	20.0		0.0	0.0	764.0	921.0	OK
worker2/PPCC/marshmallow/s2/j4/n0/base	110	20.0		0.0	0.0	776.0	1057.0	OK
worker2/PPCC/marshmallow/s2/j4/n1/base	98	20.0		0.0	0.0	797.0	1056.0	OK
worker2/PPCC/marshmallow/s2/j4/n2/base	93	20.0		0.0	0.0	801.0	1053.0	OK
worker2/PPCC/marshmallow/s2/j4/n3/base	98	20.0		0.0	0.0	791.0	1057.0	OK
worker2/PPCC/marshmallow/s2/j4/n4/base	98	20.0		0.0	0.0	793.0	1059.0	OK
